progetto,proponente,procedura,info,doc,link_info,link_doc,stato_procedura,id,scadenza_osservazioni,avvio_istanza,province,comuni,regioni,tipologia
Lavori di costruzione della S.S.106 Jonica (E90) 5° Megalotto. Dal raccordo di Reggio Calabria località San Gregorio (Km 7+700) allo svincolo di Melito di Porto Salvo (Km 30+400),ANAS S.p.A.,Valutazione Impatto Ambientale (Legge Obiettivo 443/2001),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/83,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/83/111,Conclusa,111,2006-04-30,2006-03-24,Reggio Calabria,"Roghudi, Motta San Giovanni, Reggio Calabria, Montebello Ionico, Melito di Porto Salvo",Calabria,Opere stradali
Autostrada A30 Caserta-Salerno Realizzazione del nuovo svincolo di Maddaloni,Autostrade per l'Italia S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/253,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/253/292,Conclusa,292,,2006-03-16,Caserta,Maddaloni,Campania,Opere stradali
Autostrada A20 Messina-Palermo - Realizzazione dello svincolo Monforte San Giorgio ricadente nel territorio del comune di Monforte S.Giorgio (ME),Consorzio per le Autostrade Siciliane,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/149,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/149/179,Conclusa,179,2006-04-12,2006-03-15,Messina,Monforte San Giorgio,Sicilia,Opere stradali
Serbatoio Olivo - Interventi di ripristino delle funzionalità del serbatoio. dello sbarramento e della derivazione irrigua,Ente di sviluppo agricolo - Regione Siciliana,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/1482,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/1482/2250,Conclusa,2250,,2006-03-08,Enna,Enna,Sicilia,Opere idrauliche
Modifica dell'impianto di inertizzazione delle ceneri e delle scorie prodotte dal termovalorizzazione di Livorno,AAMPS SpA,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/649,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/649/866,Conclusa,866,,2006-03-08,Livorno,Livorno,Toscana,Impianti di smaltimento e recupero rifiuti
Permesso di ricerca idrocarburi d 348 C.R.-.VG,Vega Oil S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/700,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/700/926,Conclusa,926,,2006-03-07,Nessuna provincia,Nessun comune,Nessuna regione,Ricerca idrocarburi
Terminale off-shore di rigassificazione GNL - golfo di Trieste,Terminal Alpi Adriatico S.r.l. (E.ON Italia S.p.A.),Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/146,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/146/176,Conclusa,176,2008-04-11,2006-02-14,Gorizia,"Villesse, Ruda, Grado, San Canzian d",Friuli Venezia Giulia,Impianti di rigassificazione
Collegamento viario Pomezia-Santa Palomba 1° lotto (tratto Pomezia-Via Laurentina) e 2° lotto (tratto Via Laurentina-Santa Palomba),Comune di Pomezia,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/137,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/137/166,Conclusa,166,2006-03-03,2006-02-03,Roma,Pomezia,Lazio,Opere stradali
Terminale di ricezione e rigassificazione GNL di Taranto,GAS Natural International SDG. S.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/142,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/142/172,Conclusa,172,2007-02-15,2006-02-03,Taranto,Taranto,Puglia,Impianti di rigassificazione
Opere di completamento delle banchine del porto di Olbia - Cocciani 1° lotto funzionale,Autorità Portuale di Olbia e Golfo Aranci,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/719,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/719/948,Conclusa,948,,2006-02-01,Olbia,Olbia,Sardegna,Opere portuali e vie navigabili
Piano regolatore portuale e progetto preliminare relativo ad opere di messa in sicurezza del porto di Favignana (TP),Comune di Favignana Ufficio Tecnico,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/646,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/646/863,Conclusa,863,,2006-02-01,Trapani,Favignana,Sicilia,Opere portuali e vie navigabili
Interventi di rettifica delle banchine Vespri e Colapesce nel Porto di Messina (ME),Autorità Portuale di Messina,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/684,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/684/907,Conclusa,907,,2006-01-27,Messina,Messina,Sicilia,Opere portuali e vie navigabili
Razionalizzazione e ottimizzazione dell'impianto di termodistruzione di rifiuti speciali non pericolosi e pericolosi. con recupero e valorizzazione del calore generato. mediante la produzione di energia elettrica sito nel comune di Filago (BG),Ecolombardia 4 S.p.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/172,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/172/206,Conclusa,206,2006-02-17,2006-01-05,Bergamo,Filago,Lombardia,Impianti di smaltimento e recupero rifiuti
Interventi di riqualificazione dell'Aeroporto di Trapani - Birgi da realizzarsi nel Comune di Trapani,Airgest S.p.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/661,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/661/881,Conclusa,881,,2005-12-30,Trapani,Trapani,Sicilia,Aeroporti
Riconversione dell'impianto di elettrolisi con celle a mercurio in un impianto con celle a membrana - Impianto chimico integrato di Picinisco (FR),Industrie Chimiche Eredi Vincenzo Zarelli di Giuseppe Zarelli & C. s.n.c.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/685,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/685/908,Conclusa,908,,2005-12-29,Frosinone,Picinisco,Lazio,Impianti chimici integrati
Centrale a ciclo combinato da 800 MW di Ferrara,SEF Eni Group,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/660,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/660/882,Conclusa,882,,2005-12-29,Ferrara,Ferrara,Emilia Romagna,Centrali
Variante al Piano Regolatore Portuale (anno 2004) del Porto di Civitavecchia (RM),Autorità Portuale di Civitavecchia,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/171,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/171/205,Conclusa,205,2006-01-22,2005-12-23,Roma,Civitavecchia,Lazio,Opere portuali e vie navigabili
Raffineria di Taranto - Progetto di adeguamento delle produzioni di raffineria alle disposizioni della Comunità Europea (Direttive 98/70/CE del 13/10/1998 e CEE/CEEA/CE n.17 del 03/03/2003),Eni S.p.A. Divisione Refining & Marketing,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/693,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/693/917,Conclusa,917,,2005-12-16,Taranto,Taranto,Puglia,Raffinerie
Diga di Abbaluchente sul fiume Posada (NU),Consorzio di Bonifica della Sardegna Centrale - Nuoro,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/590,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/590/789,Conclusa,789,,2005-12-07,Nuoro,Nuoro,Sardegna,Opere idrauliche
Potenziamento della linea ferroviaria Orte-Falconara raddoppio della tratta Castelplanio- Montecarotto (AN),Italferr S.P.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/629,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/629/846,Conclusa,846,,2005-11-25,Ancona,"Castelplanio, Montecarotto",Marche,Opere ferroviarie
Adeguamento tecnico funzionale del Piano regolatore portuale vigente del porto di Rio Marina. Isola d'Elba (LI),Autorità Portuale di Piombino,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/710,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/710/937,Conclusa,937,,2005-11-24,Livorno,Rio Marina,Toscana,Opere portuali e vie navigabili
Trasformazione in ciclo combinato della esistente sezione 4 della centrale di Monfalcone (GO),Endesa Italia,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/641,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/641/858,Conclusa,858,,2005-11-23,Gorizia,Monfalcone,Friuli Venezia Giulia,Centrali
Elettrodotto a 220 kV Cardano-S.Fiorano con derivazione Acciaierie Bolzano e Ponte Resia (t.22.249) - Interramento del tratto aereo compreso tra il sostegno 7/1 e la S.E. Acciaierie Bolzano. ora Valbruna (BZ),Terna Rete Elettrica Nazionale S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/708,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/708/935,Conclusa,935,,2005-11-23,Bolzano,Bolzano,Trentino Alto Adige,Elettrodotti
Terminale di rigassificazione GNL nell'area industriale/portuale di Gioia Tauro-San Ferdinando-Rosarno,LNG Med Gas Terminal,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/151,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/151/181,Conclusa,181,2006-12-04,2005-11-16,Reggio Calabria,"Rosarno, San Ferdinando, Gioia Tauro",Calabria,Impianti di rigassificazione
Aeroporto di Taranto-Grottaglie - Potenziamento land side e air side per la realizzazione di una piattaforma logistica aeronautica,SEAP Società Esercizi Aeroporti Puglia - Aeroporto Civile,Verifica di Ottemperanza,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/731,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/731/1966,Conclusa,1966,,2005-11-09,Taranto,Grottaglie,Puglia,Aeroporti
Progetto di combustione biomasse nelle sezioni 1 e 2 della centrale di Monfalcone (GO),Endesa Italia,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/623,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/623/840,Conclusa,840,,2005-11-03,Gorizia,Monfalcone,Friuli Venezia Giulia,Centrali
Prima fase della variante al Piano regolatore portuale del porto Franco Vecchio di Trieste (TS),Autorità Portuale di Trieste,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/677,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/677/900,Conclusa,900,,2005-10-18,Trieste,Trieste,Friuli Venezia Giulia,Opere portuali e vie navigabili
Ampliamento del piazzale del molo di Levante - porto di Porto Torres (SS),Capitaneria di porto di Porto Torres (SS),Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/709,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/709/936,Conclusa,936,,2005-10-17,Sassari,Porto Torres,Sardegna,Opere portuali e vie navigabili
Aggiornamento degli interventi di miglioramento della logistica per lo sbarco del carbone presso l'esistente Molo di Costa Morena e dell'asse attrezzato nella Centrale termoelettrica di Brindisi sud,ENEL - GEM Area Tecnica Sviluppo e Impainti,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/706,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/706/933,Conclusa,933,,2005-10-17,Brindisi,Brindisi,Puglia,Centrali
Concessione stoccaggio gas naturale Settala Stoccaggio,STOGIT S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/654,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/654/871,Conclusa,871,,2005-10-14,Milano,Settala,Lombardia,Impianti di stoccaggio
Modifiche progettuali apportate nel progetto esecutivo della centrale di Teverola (CE),SET S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/695,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/695/919,Conclusa,919,,2005-10-13,Caserta,Teverola,Campania,Centrali
Modifiche al progetto di trasformazione in ciclo combinato delle due sizioni (3 e 4) mediante l'installazione di due turbogas da 250 MW della centrale di Piacenza,EDIPOWER S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/723,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/723/953,Conclusa,953,,2005-10-07,Piacenza,Piacenza,Emilia Romagna,Centrali
Impianto chimico integrato nel Comune di Pieve Vergonte (VB) - Sostituzione delle celle a mercurio con celle a membrana nell'impianto cloro-soda,Tessenderlo Italia Srl,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/658,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/658/876,Conclusa,876,,2005-09-20,Verbano,Pieve Vergonte,Piemonte,Impianti chimici integrati
Autostrada A1 Milano-Napoli. Ampliamento terza corsia Barberino-Incisa Valdarno: tratto Firenze Sud-Incisa Valdarno,Autostrade per l'Italia S.p.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/92,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/92/128,Conclusa,128,2007-05-10,2005-09-02,Firenze,Rignano sull,Toscana,Opere stradali
Impianto di eliminazione di rifiuti tossici e nocivi mediante trattamento chimico da realizzarsi nel comune di Fondi (LT),BROMOTIRRENA S.r.l.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/434,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/434/502,Conclusa,502,,2005-08-17,Latina,Fondi,Lazio,Impianti di smaltimento e recupero rifiuti
Varianti all'impianto di inertizzazione di rifiuti speciali anche tossico-nocivi nel Comune di Villafranca di Verona (VR),Bastian Beton S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/703,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/703/930,Conclusa,930,,2005-08-10,Verona,Villafranca di Verona,Veneto,Impianti di smaltimento e recupero rifiuti
Pista di atterraggio e messa in opera di un hangar per ricovero elicotteri nella zona aeroportuale di Lampedusa,ENAC - Ente Nazionale per l'Aviazione Civile,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/647,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/647/864,Conclusa,864,,2005-08-10,Agrigento,Lampedusa e Linosa,Sicilia,Aeroporti
Terminale di ricezione. stoccaggio e rigassificazione GNL nel polo industriale di Augusta-Melilli-Priolo Gargallo,IONIO GAS s.r.l. (già Erg Power & Gas S.p.A.),Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/158,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/158/190,Conclusa,190,2005-09-01,2005-08-05,Siracusa,Melilli,Sicilia,Impianti di rigassificazione
Programma di lavoro relativo alla perforazione del pozzo esplorativo denominato Giulia 2 dir nella concessione di coltivazione A.C17.AG,ENI S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/724,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/724/954,Conclusa,954,,2005-08-04,Nessuna provincia,Nessun comune,Nessuna regione,Coltivazione idrocarburi
Raccordo autostradale tra l'Autostrada A4 e la Valtrompia,Società per Azioni Autostrada Brescia Verona Vicenza Padova,Verifica di Ottemperanza (Legge Obiettivo 443/2001),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/84,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/84/750,Conclusa,750,,2005-08-04,Brescia,"Castegnato, Gussago, Concesio, Ospitaletto, Sarezzo, Rodengo Saiano, Collebeato, Villa Carcina, Lumezzane, Brescia, Passirano, Paderno Franciacorta",Lombardia,Opere stradali
Centrale termoelettrica a ciclo combinato da 980 MW e relative opere connesse nel Comune di Teramo (TE),Sithe Global Italia S.r.l.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/412,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/412/479,Conclusa,479,,2005-08-01,Teramo,Teramo,Abruzzo,Centrali
Autorizzazione allo scarico a mare attraverso condotta sottomarina delle acque reflue industriali dell'esistente piattaforma polifunzionale sita in località Punta Rondinella (TA),Hydrochemical Sevice S.r.l.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/690,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/690/914,Conclusa,914,,2005-07-29,Taranto,Taranto,Puglia,Impianti di smaltimento e recupero rifiuti
Modifiche progettuali apportate nel progetto esecutivo della centrale di Torviscosa (UD),EDISON S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/697,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/697/922,Conclusa,922,,2005-07-27,Udine,Torviscosa,Friuli Venezia Giulia,Centrali
Centrale termoelettrica a ciclo combinato da circa 600 MWe nel comune di Taranto,Ilva S.p.A,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/157,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/157/189,Conclusa,189,2005-08-10,2005-07-18,Taranto,Taranto,Puglia,Centrali
Autostrada A14 Bologna-Bari-Taranto. Ampliamento a tre corsie da Rimini Nord a Pedaso tratto Porto S. Elpidio - Pedaso,Autostrade per l'Italia S.p.A.,Valutazione Impatto Ambientale,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/682,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/682/905,Conclusa,905,,2005-07-11,Fermo,"Pedaso, Porto San Giorgio, Fermo, Porto Sant",Marche,Opere stradali
Sistema tangenziale di Lucca,ANAS S.p.A.,Valutazione Impatto Ambientale (Legge Obiettivo 443/2001),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/78,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/78/106,Conclusa,106,2005-07-23,2005-06-27,Lucca,"Capannori, Lucca",Toscana,Opere stradali
Riqualificazione ambientale dei gruppi 1.2.3 e 4 della Centrale termoelettrica di San Filippo del Mela (ME),EDIPOWER S.p.A.,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/686,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/686/909,Conclusa,909,,2005-06-27,Messina,San Filippo del Mela,Sicilia,Centrali
S.S. E78 Grosseto-Fano. svincolo di Paganico - Lotto 2° km 11+050 - km 20+350,ANAS S.p.A. Toscana,Verifica di Assoggettabilità a VIA,info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/664,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/664/885,Conclusa,885,,2005-06-22,Pesaro e Urbino,"Fano, Civitella Paganico","Marche, Toscana",Opere stradali
Collegamento viario tra il porto di Ancona e la grande viabilità,ANAS S.p.A.,Valutazione Impatto Ambientale (Legge Obiettivo 443/2001),info,Documentazione Progetto,https://va.mite.gov.it/it-IT/Oggetti/Info/76,https://va.mite.gov.it/it-IT/Oggetti/Documentazione/76/104,Conclusa,104,2005-07-01,2005-06-01,Ancona,Ancona,Marche,Opere stradali
