id,regioni,tipologia
10520,Puglia,Impianti eolici onshore
10539,Abruzzo,Metanodotti
10552,Toscana,Centrali
10557,Puglia,Metanodotti
10517,Sardegna,Opere portuali e vie navigabili
10521,Veneto,Opere stradali
11630,Piemonte,Impianti idroelettrici
10549,Toscana,Impianti di stoccaggio
10559,Trentino Alto Adige,Metanodotti
10518,Puglia,Impianti eolici onshore
10515,Puglia,Impianti eolici onshore
10514,Sardegna,Opere portuali e vie navigabili
10505,Basilicata,Metanodotti
10510,Piemonte,Opere stradali
10509,Veneto,Elettrodotti
10508,Calabria,Opere stradali
15050,Puglia,Aeroporti
10504,Liguria,Opere stradali
10498,Campania,Opere ferroviarie
10573,Campania,Impianti eolici onshore
10500,Toscana,Opere idrauliche
10506,Puglia,Impianti eolici onshore
10511,Puglia,Impianti eolici onshore
10503,Sicilia,Impianti eolici offshore
10499,Piemonte,Elettrodotti
10492,Basilicata,Impianti eolici onshore
10488,Sicilia,Elettrodotti
10493,Marche,Opere portuali e vie navigabili
10491,Calabria,Impianti eolici onshore
10490,Sicilia,Impianti eolici onshore
10483,Piemonte,Opere stradali
10495,Puglia,Elettrodotti
10480,Friuli Venezia Giulia,Centrali
10494,Puglia,Opere portuali e vie navigabili
10473,Puglia,Impianti eolici onshore
10471,Puglia,Centrali
10466,Lazio,Opere stradali
10461,Emilia Romagna,Opere stradali
10460,Lazio,Opere portuali e vie navigabili
10452,Toscana,Centrali
10443,Liguria,Opere ferroviarie
10443,Piemonte,Opere ferroviarie
11774,Lombardia,Opere stradali
10444,Emilia Romagna,Opere stradali
10479,Liguria,Elettrodotti
10525,Marche,Opere stradali
10459,Veneto,Opere idrauliche
10442,Sardegna,Opere idrauliche
10439,Puglia,Opere idrauliche
10440,Friuli Venezia Giulia,Opere stradali
10438,Toscana,Impianti di stoccaggio
10431,Toscana,Aeroporti
10432,Sardegna,Aeroporti
10436,Puglia,Centrali
10434,Puglia,Centrali
10435,Puglia,Centrali
10419,Friuli Venezia Giulia,Opere stradali
10416,Sicilia,Centrali
10421,Puglia,Raffinerie
10426,Piemonte,Centrali
10425,Sardegna,Opere idrauliche
10408,Emilia Romagna,Opere stradali
10411,Emilia Romagna,Opere stradali
10429,Puglia,Aeroporti
10420,Toscana,Opere idrauliche
10405,Calabria,Centrali
10413,Molise,Centrali
10414,Lazio,Centrali
10417,Sicilia,Centrali
10418,Umbria,Centrali
10410,Calabria,Impianti eolici onshore
10406,Calabria,Impianti eolici onshore
10441,Campania,Metanodotti
10412,Lombardia,Centrali
10403,Marche,Elettrodotti
10415,Emilia Romagna,Centrali
10397,Sicilia,Opere ferroviarie
10389,Veneto,Opere stradali
10398,Veneto,Opere stradali
10394,Toscana,Centrali
10393,Toscana,Opere stradali
10379,Sardegna,Opere idrauliche
10385,Sicilia,Opere portuali e vie navigabili
10382,Lazio,Opere portuali e vie navigabili
10378,Emilia Romagna,Elettrodotti
10384,Lombardia,Centrali
11540,Calabria,Elettrodotti
10314,Campania,Elettrodotti
10376,Basilicata,Impianti eolici onshore
10373,Puglia,Impianti eolici onshore
10374,Toscana,Impianti chimici integrati
10360,Veneto,Opere stradali
10356,Puglia,Impianti idroelettrici
10349,Basilicata,Impianti eolici onshore
10344,Abruzzo,Opere portuali e vie navigabili
10364,Lombardia,Centrali
10355,Lombardia,Opere ferroviarie
10355,Veneto,Opere ferroviarie
10449,Lombardia,Impianti di stoccaggio
10351,Sardegna,Elettrodotti
10351,Toscana,Elettrodotti
10788,Piemonte,Opere stradali
10346,Basilicata,Impianti eolici onshore
10350,Puglia,Impianti eolici onshore
10337,Sardegna,Opere portuali e vie navigabili
10345,Campania,Impianti eolici onshore
10336,Calabria,Elettrodotti
10322,Sicilia,Opere portuali e vie navigabili
15081,Campania,Impianti eolici onshore
10330,Piemonte,Elettrodotti
10331,Piemonte,Elettrodotti
10318,Emilia Romagna,Opere stradali
10327,Emilia Romagna,Coltivazione idrocarburi
10332,Friuli Venezia Giulia,Centrali
10332,Veneto,Centrali
10319,Puglia,Elettrodotti
10324,Sicilia,Opere portuali e vie navigabili
10320,Lombardia,Elettrodotti
10334,Emilia Romagna,Opere stradali
10312,Toscana,Aeroporti
10372,Piemonte,Metanodotti
10361,Friuli Venezia Giulia,Centrali
10333,Veneto,Opere stradali
10329,Toscana,Centrali
10313,Basilicata,Impianti eolici onshore
10310,Molise,Impianti idroelettrici
10302,Lombardia,Aeroporti
10558,Puglia,Metanodotti
10301,Lombardia,Interporti
10299,Sardegna,Aeroporti
10296,Friuli Venezia Giulia,Interporti
10347,Campania,Impianti eolici onshore
10304,Puglia,Coltivazione idrocarburi
10295,Lombardia,Impianti di stoccaggio
10292,Lazio,Opere portuali e vie navigabili
10291,Campania,Interporti
10300,Veneto,Centrali
10283,Veneto,Opere stradali
10284,Trentino Alto Adige,Opere ferroviarie
10294,Campania,Impianti eolici onshore
10288,Puglia,Impianti eolici onshore
10282,Toscana,Opere stradali
10279,Piemonte,Impianti idroelettrici
10307,Veneto,Elettrodotti
10298,Piemonte,Impianti idroelettrici
10286,Puglia,Impianti eolici onshore
10268,Lombardia,Metanodotti
10272,Lombardia,Opere stradali
10273,Puglia,Metanodotti
10269,Liguria,Opere portuali e vie navigabili
10261,Emilia Romagna,Elettrodotti
10260,Puglia,Elettrodotti
10262,Emilia Romagna,Opere stradali
10263,Emilia Romagna,Opere stradali
10264,Emilia Romagna,Opere stradali
10259,Basilicata,Impianti eolici onshore
10250,Puglia,Elettrodotti
10247,Emilia Romagna,Centrali
10293,Abruzzo,Elettrodotti
10246,Liguria,Opere portuali e vie navigabili
10238,Marche,Opere ferroviarie
10244,Emilia Romagna,Centrali
10243,Molise,Elettrodotti
10241,Sardegna,Interporti
10235,Friuli Venezia Giulia,Opere stradali
10237,Basilicata,Impianti eolici onshore
10230,Umbria,Elettrodotti
10230,Marche,Elettrodotti
10245,Umbria,Aeroporti
10236,Puglia,Elettrodotti
10228,Puglia,Elettrodotti
10231,Sicilia,Elettrodotti
10231,Calabria,Elettrodotti
10240,Abruzzo,Terminali marittimi
10234,Sicilia,Aeroporti
10225,Lombardia,Elettrodotti
10224,Liguria,Metanodotti
10218,Puglia,Opere ferroviarie
10222,Sicilia,Metanodotti
10223,Puglia,Opere idrauliche
10185,Toscana,Opere stradali
10221,Sardegna,Impianti eolici onshore
10190,Lombardia,Opere idrauliche
10179,Friuli Venezia Giulia,Opere stradali
10180,Veneto,Centrali
10181,Puglia,Centrali
10182,Liguria,Centrali
10183,Lazio,Centrali
10164,Sicilia,Opere stradali
10153,Calabria,Elettrodotti
10137,Sicilia,Centrali
10163,Puglia,Elettrodotti
10129,Friuli Venezia Giulia,Centrali
10115,Puglia,Centrali
10184,Calabria,Opere stradali
10154,Veneto,Opere stradali
10104,Liguria,Interporti
10162,Veneto,Elettrodotti
10114,Campania,Impianti eolici onshore
10139,Lombardia,Elettrodotti
10116,Lombardia,Opere stradali
10106,Puglia,Centrali
10109,Sicilia,Impianti eolici onshore
10131,Piemonte,Metanodotti
10156,Veneto,Centrali
10080,Emilia Romagna,Impianti di stoccaggio
10097,Lazio,Centrali
10075,Piemonte,Opere stradali
10094,Sardegna,Opere idrauliche
10085,Sardegna,Opere stradali
10157,Basilicata,Elettrodotti
10074,Piemonte,Opere stradali
10068,Puglia,Impianti eolici onshore
10196,Lazio,Opere portuali e vie navigabili
10195,Lazio,Opere portuali e vie navigabili
10194,Lazio,Opere portuali e vie navigabili
10193,Lazio,Opere portuali e vie navigabili
10192,Lazio,Opere portuali e vie navigabili
10191,Lazio,Opere portuali e vie navigabili
10219,Lazio,Opere portuali e vie navigabili
10082,Lazio,Opere portuali e vie navigabili
10071,Emilia Romagna,Metanodotti
10071,Toscana,Metanodotti
10220,Lazio,Opere portuali e vie navigabili
10067,Campania,Impianti eolici onshore
10059,Lazio,Opere portuali e vie navigabili
10057,Lazio,Opere portuali e vie navigabili
10058,Lazio,Opere portuali e vie navigabili
10069,Lombardia,Impianti di stoccaggio
10072,Sicilia,Opere portuali e vie navigabili
10035,Toscana,Opere stradali
10047,Lombardia,Elettrodotti
10055,Lazio,Opere portuali e vie navigabili
10189,Lazio,Opere portuali e vie navigabili
10188,Lazio,Opere portuali e vie navigabili
10158,Veneto,Opere stradali
10054,Toscana,Impianti di stoccaggio
10061,Puglia,Impianti eolici onshore
10037,Trentino Alto Adige,Elettrodotti
10159,Veneto,Opere stradali
10161,Veneto,Opere stradali
10036,Sardegna,Opere portuali e vie navigabili
10028,Sardegna,Opere portuali e vie navigabili
10017,Basilicata,Impianti eolici onshore
10049,Campania,Opere idrauliche
10012,Toscana,Opere stradali
10030,Puglia,Opere stradali
10013,Friuli Venezia Giulia,Elettrodotti
10011,Campania,Elettrodotti
10081,Basilicata,Impianti eolici onshore
11978,Basilicata,Impianti eolici onshore
9991,Emilia Romagna,Centrali
9998,Veneto,Elettrodotti
10062,Campania,Impianti eolici onshore
9990,Sicilia,Opere portuali e vie navigabili
9972,Emilia Romagna,Opere stradali
9749,Piemonte,Opere stradali
9980,Toscana,Impianti chimici integrati
9989,Puglia,Opere portuali e vie navigabili
9984,Sardegna,Impianti eolici onshore
9978,Basilicata,Metanodotti
9977,Nessuna regione,Opere ferroviarie
9970,Puglia,Impianti eolici onshore
13070,Marche,Impianti di stoccaggio
9963,Toscana,Opere portuali e vie navigabili
9979,Puglia,Centrali
9961,Veneto,Elettrodotti
9965,Sicilia,Aeroporti
9938,Emilia Romagna,Opere idrauliche
9966,Basilicata,Elettrodotti
9954,Puglia,Metanodotti
9960,Veneto,Elettrodotti
9964,Veneto,Elettrodotti
9937,Puglia,Opere idrauliche
9957,Sicilia,Opere portuali e vie navigabili
9925,Veneto,Opere stradali
9919,Campania,Opere stradali
9921,Basilicata,Impianti eolici onshore
9931,Sardegna,Aeroporti
9899,Emilia Romagna,Opere stradali
9903,Campania,Opere ferroviarie
9889,Veneto,Opere stradali
9891,Veneto,Opere stradali
9974,Emilia Romagna,Opere stradali
9913,Lombardia,Impianti di stoccaggio
9895,Sardegna,Opere portuali e vie navigabili
9883,Puglia,Impianti eolici onshore
9879,Liguria,Opere portuali e vie navigabili
9882,Sardegna,Opere portuali e vie navigabili
9845,Lombardia,Opere stradali
9841,Molise,Impianti eolici onshore
9844,Basilicata,Impianti eolici onshore
9881,Puglia,Impianti eolici onshore
9843,Abruzzo,Metanodotti
9924,Puglia,Elettrodotti
9890,Campania,Aeroporti
9877,Campania,Elettrodotti
9923,Basilicata,Elettrodotti
9878,Veneto,Opere stradali
10762,Basilicata,Impianti eolici onshore
9837,Campania,Aeroporti
9901,Puglia,Impianti eolici onshore
9909,Sardegna,Opere portuali e vie navigabili
9906,Sardegna,Opere portuali e vie navigabili
9827,Basilicata,Impianti eolici onshore
9825,Emilia Romagna,Elettrodotti
9825,Toscana,Elettrodotti
9823,Sardegna,Opere ferroviarie
9766,Abruzzo,Opere portuali e vie navigabili
9815,Emilia Romagna,Elettrodotti
9835,Sicilia,Coltivazione idrocarburi
9759,Abruzzo,Elettrodotti
9778,Marche,Elettrodotti
9826,Piemonte,Centrali
9752,Veneto,Terminali marittimi
9744,Lazio,Metanodotti
9744,Abruzzo,Metanodotti
9751,Sicilia,Opere portuali e vie navigabili
9768,Puglia,Impianti eolici onshore
9776,Lazio,Elettrodotti
9724,Liguria,Opere portuali e vie navigabili
9743,Sardegna,Impianti eolici onshore
9715,Lazio,Opere portuali e vie navigabili
9709,Puglia,Opere portuali e vie navigabili
9736,Veneto,Elettrodotti
9741,Lombardia,Opere stradali
9735,Veneto,Elettrodotti
9710,Piemonte,Opere stradali
9700,Lombardia,Impianti di stoccaggio
9740,Sicilia,Elettrodotti
9695,Veneto,Opere stradali
9701,Umbria,Centrali
9817,Abruzzo,Opere stradali
9822,Puglia,Opere stradali
9720,Campania,Opere ferroviarie
9739,Veneto,Elettrodotti
9737,Emilia Romagna,Elettrodotti
9737,Toscana,Elettrodotti
9738,Liguria,Opere portuali e vie navigabili
9673,Lazio,Opere portuali e vie navigabili
10076,Basilicata,Impianti eolici onshore
13525,Basilicata,Impianti eolici onshore
9680,Lombardia,Centrali
9667,Toscana,Centrali
9659,Campania,Metanodotti
9668,Puglia,Impianti eolici onshore
9671,Piemonte,Attività minerarie
9664,Veneto,Impianti idroelettrici
9666,Veneto,Metanodotti
9644,Lombardia,Aeroporti
9665,Veneto,Metanodotti
9651,Abruzzo,Elettrodotti
9641,Piemonte,Centrali
9637,Veneto,Opere stradali
9708,Molise,Opere stradali
9623,Marche,Coltivazione idrocarburi
12003,Basilicata,Impianti eolici onshore
9656,Lombardia,Centrali
9624,Puglia,Impianti eolici onshore
9655,Campania,Impianti eolici onshore
9654,Sardegna,Opere portuali e vie navigabili
10108,Toscana,Opere portuali e vie navigabili
9632,Lombardia,Elettrodotti
9617,Emilia Romagna,Opere stradali
9638,Veneto,Opere stradali
9631,Lazio,Opere portuali e vie navigabili
9625,Sardegna,Impianti di rigassificazione
9657,Marche,Metanodotti
9639,Emilia Romagna,Centrali
9620,Veneto,Elettrodotti
9611,Toscana,Elettrodotti
9636,Campania,Impianti eolici onshore
9652,Campania,Elettrodotti
9622,Sardegna,Impianti eolici onshore
9615,Calabria,Metanodotti
9658,Puglia,Metanodotti
9713,Friuli Venezia Giulia,Opere portuali e vie navigabili
9660,Puglia,Opere stradali
9682,Sicilia,Opere stradali
9661,Sicilia,Opere portuali e vie navigabili
9594,Lombardia,Opere portuali e vie navigabili
9597,Lazio,Aeroporti
9726,Toscana,Opere idrauliche
9602,Basilicata,Coltivazione idrocarburi
3216,Campania,Opere portuali e vie navigabili
3217,Sardegna,Opere stradali
3215,Puglia,Metanodotti
9635,Sicilia,Opere portuali e vie navigabili
9601,Veneto,Elettrodotti
3209,Friuli Venezia Giulia,Elettrodotti
9605,Abruzzo,Opere stradali
3208,Puglia,Impianti eolici onshore
3199,Basilicata,Impianti eolici onshore
9603,Lazio,Metanodotti
3195,Basilicata,Coltivazione idrocarburi
3194,Lombardia,Elettrodotti
9604,Lombardia,Metanodotti
3192,Piemonte,Attività minerarie
3193,Piemonte,Attività minerarie
3218,Toscana,Centrali
3190,Marche,Elettrodotti
3191,Piemonte,Elettrodotti
3178,Liguria,Opere portuali e vie navigabili
9633,Sicilia,Opere portuali e vie navigabili
3182,Lazio,Elettrodotti
3186,Piemonte,Opere stradali
3184,Piemonte,Attività minerarie
3179,Piemonte,Opere portuali e vie navigabili
9653,Basilicata,Impianti eolici onshore
3189,Campania,Impianti eolici onshore
3185,Basilicata,Impianti eolici onshore
3185,Puglia,Impianti eolici onshore
3187,Puglia,Impianti chimici integrati
3188,Calabria,Impianti eolici onshore
3175,Puglia,Impianti eolici onshore
3174,Sardegna,Centrali
3181,Trentino Alto Adige,Elettrodotti
3180,Veneto,Elettrodotti
3166,Veneto,Opere stradali
3167,Veneto,Opere stradali
3160,Liguria,Opere portuali e vie navigabili
3171,Marche,Metanodotti
3158,Puglia,Metanodotti
3156,Friuli Venezia Giulia,Centrali
3169,Umbria,Elettrodotti
3147,Lombardia,Attività minerarie
3149,Puglia,Impianti eolici onshore
3163,Puglia,Ricerca idrocarburi
3165,Puglia,Ricerca idrocarburi
3159,Puglia,Metanodotti
3168,Abruzzo,Elettrodotti
3146,Liguria,Opere portuali e vie navigabili
3145,Lazio,Centrali
3157,Basilicata,Impianti eolici onshore
3136,Toscana,Opere portuali e vie navigabili
3151,Lazio,Aeroporti
3134,Emilia Romagna,Opere stradali
3135,Abruzzo,Elettrodotti
3161,Puglia,Metanodotti
3154,Lazio,Elettrodotti
3129,Puglia,Impianti eolici onshore
3130,Puglia,Impianti eolici onshore
3131,Puglia,Impianti eolici onshore
3155,Abruzzo,Elettrodotti
3164,Piemonte,Metanodotti
9706,Puglia,Metanodotti
3152,Liguria,Opere portuali e vie navigabili
3124,Sardegna,Opere stradali
3118,Puglia,Impianti eolici onshore
3121,Abruzzo,Opere stradali
3153,Basilicata,Impianti eolici onshore
3117,Piemonte,Attività minerarie
3112,Puglia,Aeroporti
3108,Lazio,Impianti idroelettrici
10798,Lombardia,Metanodotti
3106,Basilicata,Opere stradali
3106,Calabria,Opere stradali
3105,Puglia,Opere ferroviarie
3101,Campania,Opere ferroviarie
3092,Campania,Metanodotti
3088,Puglia,Impianti eolici onshore
3085,Basilicata,Coltivazione idrocarburi
3082,Puglia,Ricerca idrocarburi
3099,Emilia Romagna,Impianti chimici integrati
3080,Puglia,Centrali
3079,Basilicata,Impianti eolici onshore
10731,Nessuna regione,Metanodotti
3074,Basilicata,Centrali
9892,Lazio,Opere stradali
3072,Puglia,Impianti eolici onshore
3065,Liguria,Opere portuali e vie navigabili
3064,Sardegna,Impianti eolici onshore
3062,Puglia,Raffinerie
3060,Piemonte,Opere idrauliche
3056,Basilicata,Opere stradali
3056,Campania,Opere stradali
3053,Toscana,Centrali
3051,Piemonte,Ricerca idrocarburi
3051,Lombardia,Ricerca idrocarburi
3054,Puglia,Impianti eolici onshore
3049,Sardegna,Raffinerie
3034,Sicilia,Opere portuali e vie navigabili
3042,Calabria,Opere idrauliche
3033,Toscana,Centrali
3069,Sicilia,Opere portuali e vie navigabili
3075,Sicilia,Opere portuali e vie navigabili
3010,Liguria,Risanamento ambientale
3010,Piemonte,Risanamento ambientale
3009,Piemonte,Centrali
3006,Sardegna,Opere portuali e vie navigabili
3007,Lombardia,Opere portuali e vie navigabili
3004,Puglia,Impianti eolici onshore
3000,Emilia Romagna,Ricerca idrocarburi
2996,Veneto,Opere stradali
2994,Molise,Centrali
2991,Veneto,Opere stradali
2990,Sicilia,Raffinerie
2983,Veneto,Raffinerie
2979,Veneto,Opere ferroviarie
2963,Veneto,Opere stradali
2964,Veneto,Opere stradali
2965,Veneto,Opere stradali
2966,Veneto,Opere stradali
2962,Puglia,Opere portuali e vie navigabili
2954,Trentino Alto Adige,Opere stradali
2954,Veneto,Opere stradali
2949,Sardegna,Opere portuali e vie navigabili
2957,Sardegna,Metanodotti
2958,Sardegna,Metanodotti
2945,Lombardia,Ricerca idrocarburi
2942,Puglia,Centrali
2941,Lombardia,Elettrodotti
2940,Sicilia,Metanodotti
9742,Veneto,Aeroporti
2937,Sicilia,Coltivazione idrocarburi
2936,Sicilia,Coltivazione idrocarburi
2934,Basilicata,Coltivazione idrocarburi
2939,Liguria,Opere idrauliche
2967,Sardegna,Centrali
2931,Campania,Opere stradali
2932,Lombardia,Opere stradali
2968,Emilia Romagna,Centrali
2935,Puglia,Impianti eolici onshore
2929,Emilia Romagna,Elettrodotti
2929,Lombardia,Elettrodotti
2928,Lazio,Impianti di stoccaggio
2927,Piemonte,Elettrodotti
2924,Sardegna,Metanodotti
2925,Puglia,Impianti eolici onshore
2952,Toscana,Opere idrauliche
2918,Sicilia,Coltivazione idrocarburi
2917,Calabria,Elettrodotti
2905,Toscana,Opere portuali e vie navigabili
2906,Lombardia,Raffinerie
2904,Campania,Opere stradali
2903,Sardegna,Impianti di rigassificazione
14443,Lombardia,Impianti di stoccaggio
2898,Lazio,Impianti di trattamento e stoccaggio temporaneo rifiuti radioattivi
2893,Sicilia,Prospezione idrocarburi
2899,Lazio,Centrali
2888,Campania,Aeroporti
2884,Piemonte,Impianti idroelettrici
2883,Friuli Venezia Giulia,Opere portuali e vie navigabili
2876,Lazio,Aeroporti
2874,Lombardia,Coltivazione idrocarburi
2875,Campania,Elettrodotti
2867,Sardegna,Opere portuali e vie navigabili
2866,Veneto,Elettrodotti
2863,Toscana,Opere ferroviarie
2865,Toscana,Elettrodotti
2854,Basilicata,Elettrodotti
2854,Calabria,Elettrodotti
2851,Emilia Romagna,Coltivazione idrocarburi
2851,Veneto,Coltivazione idrocarburi
2850,Umbria,Elettrodotti
2847,Sicilia,Raffinerie
2831,Piemonte,Opere ferroviarie
2828,Lombardia,Elettrodotti
2829,Piemonte,Impianti idroelettrici
2820,Basilicata,Ricerca idrocarburi
2821,Basilicata,Ricerca idrocarburi
2821,Campania,Ricerca idrocarburi
2822,Basilicata,Ricerca idrocarburi
2817,Sicilia,Elettrodotti
2816,Basilicata,Coltivazione idrocarburi
2810,Toscana,Opere stradali
2809,Sardegna,Raffinerie
2800,Friuli Venezia Giulia,Opere stradali
2794,Veneto,Opere ferroviarie
2798,Emilia Romagna,Opere stradali
2798,Lombardia,Opere stradali
2798,Veneto,Opere stradali
2892,Emilia Romagna,Impianti di stoccaggio
2768,Lombardia,Centrali
2766,Emilia Romagna,Ricerca idrocarburi
2775,Calabria,Opere portuali e vie navigabili
2760,Calabria,Opere stradali
2750,Lombardia,Ricerca idrocarburi
2747,Lombardia,Opere ferroviarie
2749,Sardegna,Opere stradali
2745,Emilia Romagna,Coltivazione idrocarburi
